region,country_code,year,life_expectancy,gdp_per_capita,population
africa,tcd,2008,55.23,1588.16,11098664
africa,tcd,2009,55.97,1593.75,11496128
africa,tcd,2010,56.5,1741.05,11894727
africa,tcd,2011,56.85,1682.66,12317730
africa,tcd,2012,57.31,1769.32,12754906
africa,tcd,2013,57.76,1804.82,13216766
africa,tcd,2014,58.26,1861.69,13697126
africa,tcd,2015,58.75,1853.26,14140274
africa,tcd,2016,59.25,1683.48,14592585
africa,tcd,2017,59.53,1579.76,15085884
africa,tcd,2018,59.91,1563.54,15604210
africa,tcd,2019,60.38,1562,16126866
africa,tcd,2020,60.52,1489.19,16644701
africa,tcd,2021,60.98,1425.49,17179740
africa,tcd,2022,61.28,1412.67,17723315
africa,tcd,2023,61.58,1427.62,18278568
americas,chl,1800,32,1216.85,771447
americas,chl,1801,32,1216.85,771447
americas,chl,1802,32,1216.85,771447
americas,chl,1803,32,1216.85,771447
americas,chl,1804,32,1216.85,771447
americas,chl,1805,32,1216.85,771447
americas,chl,1806,32,1216.85,771447
americas,chl,1807,32,1216.85,771447
americas,chl,1808,32,1216.85,771447
americas,chl,1809,32,1216.85,771447
americas,chl,1810,32,1216.85,771447
americas,chl,1811,32,1162.64,771447
americas,chl,1812,32,1144.09,771447
americas,chl,1813,32,1152.65,771447
americas,chl,1814,32,1159.78,771447
americas,chl,1815,32,1164.06,771447
americas,chl,1816,32,1125.55,771447
americas,chl,1817,32,1114.13,771447
americas,chl,1818,32,1172.62,771447
americas,chl,1819,32,1122.69,774943
americas,chl,1820,32,1175.48,782013
americas,chl,1821,32,1148.37,792740
americas,chl,1822,32,1184.03,807205
americas,chl,1823,32,1136.96,825494
americas,chl,1824,32,1121.27,844197
americas,chl,1825,32,1216.85,863324
americas,chl,1826,32,1262.49,882884
americas,chl,1827,32,1289.6,902887
americas,chl,1828,32,1298.16,923344
americas,chl,1829,32,1329.54,943821
americas,chl,1830,32,1319.56,964311
americas,chl,1831,32,1325.26,984805
americas,chl,1832,32,1363.78,1005294
americas,chl,1833,32,1370.91,1025767
americas,chl,1834,32,1402.3,1046657
americas,chl,1835,32,1430.83,1067973
americas,chl,1836,32,1413.71,1089722
americas,chl,1837,32,1466.49,1111915
americas,chl,1838,32,1473.62,1134559
americas,chl,1839,32,1459.36,1157081
americas,chl,1840,32,1542.1,1179467
americas,chl,1841,32,1542.1,1201704
americas,chl,1842,32,1553.51,1223779
americas,chl,1843,32,1584.89,1245676
americas,chl,1844,32,1593.45,1267965
americas,chl,1845,32,1627.69,1290653
americas,chl,1846,32,1669.06,1313747
americas,chl,1847,32,1687.61,1337254
americas,chl,1848,32,1750.37,1361181
americas,chl,1849,32,1851.66,1385146
americas,chl,1850,32,1928.69,1409141
americas,chl,1851,32,1985.75,1434977
americas,chl,1852,32,2002.87,1460892
americas,chl,1853,32,1945.81,1486881
americas,chl,1854,32,1978.62,1513329
americas,chl,1855,32,2032.83,1540246
americas,chl,1856,32,2035.68,1567639
americas,chl,1857,32,2085.61,1595516
americas,chl,1858,32,2158.37,1623887
americas,chl,1859,32,2223.99,1652559
americas,chl,1860,32,2265.36,1681533
americas,chl,1861,32,2246.81,1710812
americas,chl,1862,32,2215.43,1740397
americas,chl,1863,32,2276.77,1770288
americas,chl,1864,32,2378.06,1800691
americas,chl,1865,32,2439.4,1831612
americas,chl,1866,32,2496.46,1863062
americas,chl,1867,32,2376.63,1895049
americas,chl,1868,32,2445.1,1927582
americas,chl,1869,32,2637.69,1960439
americas,chl,1870,32,2664.79,1993622
americas,chl,1871,31.97,2619.14,2027132
americas,chl,1872,31.94,2724.71,2060971
americas,chl,1873,31.91,2887.33,2095139
americas,chl,1874,31.88,2787.47,2129870
americas,chl,1875,31.85,2924.42,2165173
americas,chl,1876,31.82,2835.98,2201059
americas,chl,1877,31.79,2721.85,2237535
americas,chl,1878,31.76,2786.05,2274613
americas,chl,1879,31.73,3165.51,2311789
americas,chl,1880,31.7,3449.39,2349056
americas,chl,1881,31.67,3549.25,2386406
americas,chl,1882,31.64,3843.12,2423833
americas,chl,1883,31.61,3827.43,2461328
americas,chl,1884,31.58,3855.96,2499399
americas,chl,1885,31.55,3633.42,2538055
americas,chl,1886,31.52,3744.69,2577306
americas,chl,1887,31.49,3970.08,2617159
americas,chl,1888,31.46,3733.28,2657625
americas,chl,1889,31.43,3863.09,2697881
americas,chl,1890,31.4,4146.97,2737912
americas,chl,1891,31.37,4333.85,2777700
americas,chl,1892,31.34,4286.78,2817229
americas,chl,1893,31.31,4399.47,2856482
americas,chl,1894,31.28,4248.26,2896278
americas,chl,1895,31.25,4713.31,2936624
americas,chl,1896,31.22,4820.31,2977527
americas,chl,1897,31.19,4579.22,3018997
americas,chl,1898,31.16,5148.41,3061039
americas,chl,1899,31.13,4945.84,3102893
americas,chl,1900,31.1,4830.29,3144546
americas,chl,1901,31.07,4873.09,3185985
americas,chl,1902,31.04,5141.28,3227194
americas,chl,1903,30.72,4823.16,3268159
americas,chl,1904,30.4,5202.62,3309640
americas,chl,1905,30.08,4950.12,3351643
americas,chl,1906,29.76,5232.58,3394174
americas,chl,1907,29.44,5435.15,3437240
americas,chl,1908,29.68,5734.72,3480848
americas,chl,1909,29.92,5766.11,3525079
americas,chl,1910,30.16,6398.07,3569943
americas,chl,1911,30.4,6392.36,3615449
americas,chl,1912,30.64,6855.99,3661606
americas,chl,1913,30.67,6898.79,3708422
americas,chl,1914,30.7,5807.48,3755832
americas,chl,1915,30.72,5439.43,3803843
americas,chl,1916,30.75,6562.12,3852462
americas,chl,1917,30.78,6592.08,3901698
americas,chl,1918,27,6564.97,3946949
americas,chl,1919,30.49,5496.49,3994434
americas,chl,1920,30.35,6059.98,4044201
americas,chl,1921,30.2,5316.74,4096300
americas,chl,1922,30.06,5440.85,4150784
americas,chl,1923,31.05,6439.44,4207703
americas,chl,1924,32.05,6817.47,4265403
americas,chl,1925,33.04,6994.36,4323894
americas,chl,1926,34.03,6707.63,4383188
americas,chl,1927,35.02,6482.23,4443294
americas,chl,1928,35.31,8001.51,4504225
americas,chl,1929,35.59,8101.37,4569171
americas,chl,1930,35.88,6955.85,4638243
americas,chl,1931,36.16,5569.24,4711552
americas,chl,1932,36.45,4208.32,4789213
americas,chl,1933,36.49,5161.25,4871343
americas,chl,1934,36.53,6089.93,4954882
americas,chl,1935,36.56,6435.16,5039853
americas,chl,1936,36.6,6539.3,5126282
americas,chl,1937,36.64,7251.14,5214192
americas,chl,1938,37.52,7232.6,5303610
americas,chl,1939,38.4,7283.95,5396359
americas,chl,1940,39.28,7385.24,5492530
americas,chl,1941,40.15,7217,5592215
americas,chl,1942,41.03,7270.34,5695510
americas,chl,1943,41.71,7291.93,5802513
americas,chl,1944,42.39,7246.19,5911526
americas,chl,1945,43.08,7676.27,6022587
americas,chl,1946,43.76,8129.51,6135735
americas,chl,1947,44.44,7080.65,6251009
americas,chl,1948,46.38,8056.33,6368448
americas,chl,1949,48.32,7697.1,6492585
americas,chl,1950,50.26,7876.55,6623645
americas,chl,1951,50.94,7988.21,6748673
americas,chl,1952,53.55,8250.27,6882966
americas,chl,1953,55.31,8657.87,7024138
americas,chl,1954,54.61,8117.79,7171410
americas,chl,1955,54.83,8221.96,7323194
americas,chl,1956,56.07,8085.93,7480649
americas,chl,1957,55.52,8594.15,7641931
americas,chl,1958,55.77,8771.76,7806572
americas,chl,1959,56.07,8115.96,7973548
americas,chl,1960,54.2,8579.95,8141820
americas,chl,1961,57.45,8711.96,8313535
americas,chl,1962,56.75,8844.81,8486120
americas,chl,1963,57.14,9126.39,8656006
americas,chl,1964,57.63,9060.64,8825046
americas,chl,1965,58.7,8878.99,8994936
americas,chl,1966,59.23,9607.06,9161649
americas,chl,1967,60.17,9661.1,9326268
americas,chl,1968,61,9750.69,9491502
americas,chl,1969,61.49,9861.87,9656299
americas,chl,1970,61.99,9823.37,9820481
americas,chl,1971,62.56,10462.03,9984378
americas,chl,1972,62.28,10106.37,10145765
americas,chl,1973,63.18,9334.35,10307842
americas,chl,1974,64.94,9221.03,10472743
americas,chl,1975,66.15,7857.84,10639531
americas,chl,1976,66.17,7967.92,10804869
americas,chl,1977,67.2,8575.24,10969861
americas,chl,1978,68.15,9092.15,11137748
americas,chl,1979,68.6,9648.55,11304331
americas,chl,1980,69.44,10209.51,11469828
americas,chl,1981,70.53,10604.48,11637613
americas,chl,1982,71.04,8964.54,11807408
americas,chl,1983,70.93,8525.46,11976513
americas,chl,1984,71.29,8835.37,12147758
americas,chl,1985,71.95,8819.73,12326396
americas,chl,1986,72.61,9097.67,12514502
americas,chl,1987,73.2,9474.94,12712784
americas,chl,1988,73.19,9936.17,12918389
americas,chl,1989,73.16,10744.73,13128619
americas,chl,1990,73.43,10893.94,13342868
americas,chl,1991,74.15,11465.98,13561945
americas,chl,1992,74.74,12476.18,13782297
americas,chl,1993,74.95,13003.33,13998386
americas,chl,1994,75.23,13370.4,14210674
americas,chl,1995,75.28,14295.71,14416796
americas,chl,1996,75.49,14971.54,14615483
americas,chl,1997,75.96,15735.85,14809289
americas,chl,1998,76.2,16054.7,14996742
americas,chl,1999,76.45,15706.77,15176410
americas,chl,2000,76.93,16187.46,15351799
americas,chl,2001,76.99,16422.89,15523978
americas,chl,2002,77.37,16653.14,15693790
americas,chl,2003,77.44,17150.59,15859112
americas,chl,2004,77.56,18014.95,16017966
americas,chl,2005,77.89,18792.23,16175311
americas,chl,2006,78.2,19650.36,16334575
americas,chl,2007,78.38,20374.62,16495538
americas,chl,2008,78.72,20849.52,16661462
americas,chl,2009,78.63,20326.82,16833447
americas,chl,2010,78.61,21225.1,17004162
americas,chl,2011,78.96,22323.72,17173573
americas,chl,2012,79.17,23467.98,17341771
americas,chl,2013,79.31,24011.59,17509925
americas,chl,2014,79.49,24197.18,17687108
americas,chl,2015,79.63,24464.75,17870124
americas,chl,2016,79.97,24599.37,18083879
americas,chl,2017,79.98,24546.91,18368577
americas,chl,2018,80.07,25071.99,18701450
americas,chl,2019,80.16,24809.86,19039485
americas,chl,2020,79.1,22970.55,19300315
americas,chl,2021,80.46,25412.75,19493184
americas,chl,2022,80.63,25886.12,19603733
americas,chl,2023,80.79,25577.67,19629590
asia,chn,1800,32,1321.35,330000000
asia,chn,1801,32,1317.7,331538997
asia,chn,1802,32,1314.07,333085172
asia,chn,1803,32,1310.44,334638557
asia,chn,1804,32,1306.82,336199187
asia,chn,1805,32,1303.21,337767094
asia,chn,1806,32,1299.61,339342314
asia,chn,1807,32,1296.03,340924881
asia,chn,1808,32,1292.45,342514827
asia,chn,1809,32,1288.88,344112189
asia,chn,1810,32,1285.32,346787806
asia,chn,1811,32,1282.58,349473695
asia,chn,1812,32,1279.85,352535289
asia,chn,1813,32,1277.13,355977887
asia,chn,1814,32,1274.41,359454102
asia,chn,1815,32,1271.7,362964264
asia,chn,1816,32,1268.99,366508704
asia,chn,1817,32,1266.29,370087755
asia,chn,1818,32,1263.59,373701758
asia,chn,1819,32,1260.9,377149238
asia,chn,1820,32,1258.22,380427133
asia,chn,1821,32,1252.98,383532342
asia,chn,1822,32,1247.77,386461720
asia,chn,1823,32,1242.58,389212084
asia,chn,1824,32,1237.42,391982022
asia,chn,1825,32,1232.27,394771673
asia,chn,1826,32,1227.15,397581178
asia,chn,1827,32,1222.04,400410677
asia,chn,1828,32,1216.96,403260312
asia,chn,1829,32,1211.9,405607878
asia,chn,1830,32,1206.86,407449420
asia,chn,1831,32,1207.29,408780953
asia,chn,1832,32,1207.71,409598466
asia,chn,1833,32,1208.14,409897918
asia,chn,1834,32,1208.57,410197589
asia,chn,1835,32,1209,410497479
asia,chn,1836,32,1209.43,410797588
asia,chn,1837,32,1209.85,411097916
asia,chn,1838,32,1210.28,411398464
asia,chn,1839,32,1210.71,411638991
asia,chn,1840,32,1211.14,411819451
asia,chn,1841,32,1212.42,411939802
asia,chn,1842,32,1213.7,412000000
asia,chn,1843,32,1214.98,412000000
asia,chn,1844,32,1216.26,412000000
asia,chn,1845,32,1217.54,412000000
asia,chn,1846,32,1218.83,412000000
asia,chn,1847,32,1220.11,412000000
asia,chn,1848,32,1221.4,412000000
asia,chn,1849,32,1222.69,411271706
asia,chn,1850,32,1223.98,409821554
asia,chn,1851,31,1229.9,407570489
asia,chn,1852,30,1235.86,404611476
asia,chn,1853,29,1241.84,400951224
asia,chn,1854,28,1247.85,397324067
asia,chn,1855,27,1253.89,393729705
asia,chn,1856,26,1259.96,390167842
asia,chn,1857,26.71,1266.06,386638184
asia,chn,1858,27.43,1272.19,383140440
asia,chn,1859,28.14,1278.35,379951320
asia,chn,1860,28.85,1284.53,377066487
asia,chn,1861,29.56,1290.75,374481652
asia,chn,1862,30.28,1297,372192573
asia,chn,1863,30.99,1303.28,370195055
asia,chn,1864,31.7,1309.59,368208241
asia,chn,1865,31.74,1315.93,366232074
asia,chn,1866,31.79,1322.3,364266496
asia,chn,1867,31.83,1328.7,362311453
asia,chn,1868,31.87,1335.13,360366885
asia,chn,1869,31.91,1341.59,358997315
asia,chn,1870,31.96,1348.09,358200976
asia,chn,1871,32,1345.27,357976114
asia,chn,1872,32,1342.46,358320988
asia,chn,1873,32,1339.66,359233870
asia,chn,1874,32,1336.86,360149061
asia,chn,1875,32,1334.07,361066568
asia,chn,1876,29.5,1331.28,361986396
asia,chn,1877,27.5,1328.5,362908552
asia,chn,1878,25.2,1325.73,363833040
asia,chn,1879,28.5,1322.96,364793166
asia,chn,1880,32,1320.19,365789113
asia,chn,1881,32,1317.44,366821065
asia,chn,1882,32,1314.68,367889208
asia,chn,1883,32,1311.94,368993727
asia,chn,1884,32,1309.2,370101546
asia,chn,1885,32,1306.46,371212674
asia,chn,1886,32,1303.73,372327121
asia,chn,1887,32,1301.01,373444898
asia,chn,1888,32,1325.28,374566013
asia,chn,1889,32,1350.01,375835848
asia,chn,1890,32,1375.19,377255533
asia,chn,1891,32,1376.33,378826208
asia,chn,1892,32,1377.47,380549019
asia,chn,1893,32,1378.61,382425118
asia,chn,1894,32,1379.75,384310450
asia,chn,1895,32,1380.89,386205058
asia,chn,1896,32,1382.03,388108990
asia,chn,1897,32,1383.17,390022290
asia,chn,1898,32,1384.31,391945005
asia,chn,1899,32,1385.46,393913912
asia,chn,1900,32,1386.6,395929430
asia,chn,1901,32,1377.63,397991980
asia,chn,1902,32,1368.72,400101986
asia,chn,1903,32,1359.86,402259874
asia,chn,1904,32,1351.06,404429383
asia,chn,1905,32,1342.31,406610574
asia,chn,1906,32,1333.63,408803510
asia,chn,1907,32,1324.99,411008255
asia,chn,1908,32,1316.42,413224872
asia,chn,1909,32,1307.9,415905832
asia,chn,1910,32,1299.44,419058430
asia,chn,1911,32,1291.03,422690056
asia,chn,1912,32,1346.88,426808190
asia,chn,1913,32,1405.15,431420404
asia,chn,1914,32,1406.74,436082439
asia,chn,1915,32,1408.33,440794834
asia,chn,1916,32,1409.93,445558131
asia,chn,1917,32,1411.53,450372881
asia,chn,1918,22.41,1413.12,455336427
asia,chn,1919,32,1414.72,459658818
asia,chn,1920,32,1416.33,463330522
asia,chn,1921,32,1417.93,466341893
asia,chn,1922,32,1419.54,468683169
asia,chn,1923,32,1421.14,470344471
asia,chn,1924,32,1422.75,472011663
asia,chn,1925,32,1424.36,473684764
asia,chn,1926,32.36,1425.98,475363795
asia,chn,1927,25.65,1427.59,477048778
asia,chn,1928,33.08,1429.21,478739734
asia,chn,1929,29.85,1430.83,480666438
asia,chn,1930,33.8,1443.67,482831090
asia,chn,1931,34.2,1447.95,485235901
asia,chn,1932,34.6,1482.18,487883101
asia,chn,1933,35,1316.7,490774936
asia,chn,1934,35.4,1336.68,493683911
asia,chn,1935,35.8,1436.53,496610129
asia,chn,1936,36.2,1519.27,499553692
asia,chn,1937,34,1475.05,502514702
asia,chn,1938,33.86,1430.83,505493263
asia,chn,1939,34.11,1403.97,508423146
asia,chn,1940,34.36,1377.62,511303712
asia,chn,1941,34,1324.65,514134316
asia,chn,1942,32,1273.72,516914309
asia,chn,1943,29,1224.75,519643036
asia,chn,1944,35,1177.66,522386167
asia,chn,1945,37,1132.38,525143778
asia,chn,1946,38.5,1088.84,527915947
asia,chn,1947,39.6,1046.98,530702750
asia,chn,1948,40.1,1006.73,533504263
asia,chn,1949,40.6,968.02,537916245
asia,chn,1950,41.59,930.8,543979233
asia,chn,1951,42.58,1084.52,553613988
asia,chn,1952,43.57,1171.28,564954522
asia,chn,1953,44.56,1269.92,577378682
asia,chn,1954,46.47,1130.26,589936004
asia,chn,1955,48.02,1182.96,603320147
asia,chn,1956,51.24,1232.01,616283022
asia,chn,1957,52.31,1215.32,630003025
asia,chn,1958,49.42,1177.34,643791581
asia,chn,1959,40.49,1104.36,652179194
asia,chn,1960,27.79,1028.53,654170692
asia,chn,1961,40.83,831.32,655260380
asia,chn,1962,53.45,860.27,664614650
asia,chn,1963,57.41,940.2,683903557
asia,chn,1964,57.91,1023.8,704593772
asia,chn,1965,58.47,1089.4,723846349
asia,chn,1966,59.01,1073.88,742948541
asia,chn,1967,59.48,1031.82,761006260
asia,chn,1968,59.91,961.36,780371956
asia,chn,1969,60.37,1010,801430976
asia,chn,1970,60.88,1095.86,822534450
asia,chn,1971,61.44,1124.31,843285424
asia,chn,1972,61.91,1080.53,862840403
asia,chn,1973,62.35,1116.61,881652080
asia,chn,1974,62.54,1101.35,899367640
asia,chn,1975,62.81,1133.57,915124661
asia,chn,1976,62.6,1059,929375924
asia,chn,1977,63.47,1081.62,942581333
asia,chn,1978,63.83,1167.02,955138943
asia,chn,1979,64.03,1217.67,968298969
asia,chn,1980,64.41,1236.85,982372466
asia,chn,1981,64.73,1246.64,997259502
asia,chn,1982,65.27,1317.2,1013483166
asia,chn,1983,65.7,1388.24,1029226907
asia,chn,1984,66.14,1528.19,1044172197
asia,chn,1985,66.59,1652.54,1060239979
asia,chn,1986,67.09,1727.19,1077770523
asia,chn,1987,67.27,1846.05,1096851843
asia,chn,1988,67.53,1953.65,1115889802
asia,chn,1989,67.68,1952.43,1134414723
asia,chn,1990,68.09,1946.63,1153704252
asia,chn,1991,68.36,2036.64,1170626171
asia,chn,1992,68.7,2226.78,1183813389
asia,chn,1993,69.04,2450.84,1195855558
asia,chn,1994,69.39,2672.24,1207286675
asia,chn,1995,69.75,2881.32,1218144426
asia,chn,1996,70.11,3076.62,1228298836
asia,chn,1997,70.55,3252.49,1237801448
asia,chn,1998,70.9,3396.83,1246836105
asia,chn,1999,71.16,3572.11,1255433236
asia,chn,2000,71.33,3798.6,1264099069
asia,chn,2001,71.69,4036.99,1272739582
asia,chn,2002,72.02,4329.1,1280926120
asia,chn,2003,72.33,4675.31,1288873367
asia,chn,2004,72.54,5065.36,1296816711
asia,chn,2005,72.98,5557.17,1304887562
asia,chn,2006,73.67,6170.97,1313086567
asia,chn,2007,74.19,6943.95,1321513224
asia,chn,2008,74.31,7509.86,1330167148
asia,chn,2009,74.7,8119.59,1339125595
asia,chn,2010,74.92,8884.59,1348191368
asia,chn,2011,75.29,9680.1,1357095481
asia,chn,2012,75.73,10370.73,1366560818
asia,chn,2013,76.11,11101.94,1376100308
asia,chn,2014,76.44,11851.4,1385189668
asia,chn,2015,76.77,12612.35,1393715448
asia,chn,2016,76.98,13399.14,1401889681
asia,chn,2017,77.23,14243.53,1410275957
asia,chn,2018,77.44,15134,1417069468
asia,chn,2019,77.59,15977.76,1421864031
asia,chn,2020,77.67,16296.61,1424929781
asia,chn,2021,77.95,17657.5,1425893465
asia,chn,2022,78.11,18187.98,1425887337
asia,chn,2023,78.26,19104,1425671352
americas,col,1800,32,1343.81,1206000
americas,col,1801,32,1336.92,1206000
americas,col,1802,32,1330.07,1206000
americas,col,1803,32,1323.25,1206000
americas,col,1804,32,1316.47,1206000
americas,col,1805,32,1309.72,1206000
americas,col,1806,32,1303.01,1206000
americas,col,1807,32,1296.33,1206000
americas,col,1808,32,1289.69,1206000
americas,col,1809,32,1283.08,1206000
americas,col,1810,32,1276.5,1206000
americas,col,1811,32,1269.96,1206000
americas,col,1812,32,1263.45,1206000
americas,col,1813,32,1256.97,1206000
americas,col,1814,32,1250.53,1206000
americas,col,1815,32,1244.12,1206000
americas,col,1816,32,1237.75,1206000
americas,col,1817,32,1231.4,1206000
americas,col,1818,32,1225.09,1206000
americas,col,1819,32,1218.81,1214218
americas,col,1820,32,1212.57,1230935
americas,col,1821,32,1209.3,1256439
americas,col,1822,32,1206.05,1291031
americas,col,1823,32,1202.8,1335020
americas,col,1824,32,1199.57,1380508
americas,col,1825,32,1196.34,1427545
americas,col,1826,32,1193.12,1476185
americas,col,1827,32,1189.91,1526483
americas,col,1828,32,1186.71,1578494
americas,col,1829,32,1183.52,1625412
americas,col,1830,32,1180.33,1666969
americas,col,1831,32,1177.16,1702888
americas,col,1832,32,1173.99,1732878
americas,col,1833,32,1170.83,1756641
americas,col,1834,32,1167.68,1780729
americas,col,1835,32,1164.54,1805148
americas,col,1836,32,1161.41,1829902
americas,col,1837,32,1158.28,1854995
americas,col,1838,32,1155.16,1880433
americas,col,1839,32,1152.06,1903501
americas,col,1840,32,1148.96,1924150
americas,col,1841,32,1145.86,1942328
americas,col,1842,32,1142.78,1957983
americas,col,1843,32,1139.71,1971062
americas,col,1844,32,1136.64,1984228
americas,col,1845,32,1133.58,1997482
americas,col,1846,32,1130.53,2010824
americas,col,1847,32,1127.49,2024256
americas,col,1848,32,1124.46,2037777
americas,col,1849,32,1121.43,2059759
americas,col,1850,32,1118.41,2090483
americas,col,1851,32,1135.58,2130539
americas,col,1852,32,1153.01,2179939
americas,col,1853,32,1170.71,2238994
americas,col,1854,32,1188.68,2299649
americas,col,1855,32,1206.92,2361947
americas,col,1856,32,1225.45,2425933
americas,col,1857,32,1244.26,2491651
americas,col,1858,32,1263.36,2559151
americas,col,1859,32,1282.75,2607565
americas,col,1860,32,1302.44,2636619
americas,col,1861,32,1324.26,2646027
americas,col,1862,32,1346.44,2635492
americas,col,1863,32,1368.99,2604707
americas,col,1864,32,1391.93,2574281
americas,col,1865,32,1415.24,2544211
americas,col,1866,32,1438.95,2514491
americas,col,1867,32,1463.06,2485119
americas,col,1868,32,1487.56,2456090
americas,col,1869,32,1512.48,2441355
americas,col,1870,32,1537.82,2440990
americas,col,1871,32.05,1543.52,2455078
americas,col,1872,32.09,1553.51,2483704
americas,col,1873,32.14,1559.22,2526955
americas,col,1874,32.19,1569.2,2570959
americas,col,1875,32.24,1576.34,2615730
americas,col,1876,32.28,1584.89,2661280
americas,col,1877,32.33,1592.03,2707623
americas,col,1878,32.38,1600.59,2754773
americas,col,1879,32.42,1607.72,2802744
americas,col,1880,32.47,1616.28,2851550
americas,col,1881,32.52,1623.41,2901207
americas,col,1882,32.57,1631.97,2951728
americas,col,1883,32.61,1639.1,3003128
americas,col,1884,32.66,1649.09,3055424
americas,col,1885,32.71,1657.65,3108630
americas,col,1886,32.75,1664.78,3162763
americas,col,1887,32.8,1654.8,3217838
americas,col,1888,32.85,1649.09,3273872
americas,col,1889,32.9,1639.1,3330878
americas,col,1890,32.94,1631.97,3388871
americas,col,1891,32.99,1623.41,3447870
americas,col,1892,33.04,1614.85,3507891
americas,col,1893,33.08,1607.72,3568953
americas,col,1894,33.13,1599.16,3631078
americas,col,1895,33.18,1592.03,3694283
americas,col,1896,33.23,1582.04,3758589
americas,col,1897,33.27,1576.34,3824015
americas,col,1898,33.32,1566.35,3890579
americas,col,1899,33.37,1559.22,3960780
americas,col,1900,33.41,1553.51,4034733
americas,col,1901,33.46,1543.52,4112556
